SARNA.NET PATH	PLANET NAME	COORDINATES	SARNA.NET OVERHAUL PHASE	3025 AFFILIATION	REMARKS
/wiki/Muskegon	Muskegon	164.42:-99.95	0	Federated Suns	
/wiki/Muswell	Muswell	35.24:291.74	0	No record	
/wiki/Myrrdin	Myrrdin	-388.23:63.22	0	No record	
/wiki/Myrvoll	Myrvoll	-17.66:-89.23	0	No record	
/wiki/Mytilene	Mytilene	150.98:-136.6	0	No record	
/wiki/Naco	Naco	-521.76:234.46	0	?	
/wiki/Nadrin	Nadrin	313.06:153.81	0	Draconis Combine	
/wiki/Nagel	Nagel	470.62:6.47	0	Federated Suns	
/wiki/Nahoni	Nahoni	245.64:-199.99	0	Federated Suns	
/wiki/Nai-Stohl	Nai-Stohl	?	0	No record	uncharted
/wiki/Naikongzu	Naikongzu	527.10:360.71	0	No record	
/wiki/Naissus	Naissus	-139.07:-308.01	0	No record	
/wiki/Najha	Najha	35.64:212.65	0	Draconis Combine	
/wiki/Naka_Pabni	Naka Pabni	377.91:-291.64	0	Federated Suns	
/wiki/Nakaojo	Nakaojo	286.97:184.54	0	Draconis Combine	
/wiki/Nam_Dinh	Nam Dinh	-66.62:-253.19	0	No record	
/wiki/Namen	Namen	171.85:-217.25	0	No record	
/wiki/Nanking	Nanking	22.73:-52.11	0	Capellan Confederation	
/wiki/Nara	Nara	292.70:296.49	0	?	
/wiki/Narellan	Narellan	170.48:-255.69	0	Federated Suns	
/wiki/Naryn	Naryn	-37.17:-363.73	0	No record	
/wiki/Nashira	Nashira	47.61:33.84	0	Draconis Combine	
/wiki/Nashuar	Nashuar	97.52:-203.54	0	Capellan Confederation	
/wiki/Nathan	Nathan	-67.16:-49.50	0	Free Worlds League	
/wiki/Navarre	Navarre	-706.07:1138.50	0	?	
/wiki/Necedah	Necedah	353.61:-8.11	0	Federated Suns	
/wiki/Necromo	Necromo	102.80:-189.81	0	Capellan Confederation	
/wiki/Neerabup	Neerabup	-338.92:336.06	0	Lyran Commonwealth	
/wiki/Negushevo	Negushevo	-286.73:-275.76	?	Free Worlds League	
/wiki/Nekkar	Nekkar	-93.51:97.06	?	Lyran Commonwealth	
/wiki/Neosho	Neosho	549.39:-25.82	0	Federated Suns	
/wiki/Nerum	Nerum	608.19:266.33	0	No record	
/wiki/Nestor	Nestor	-170.46:-26.08	0	Free Worlds League	
/wiki/Neukirchen	Neukirchen	406.34:-247.14	0	Federated Suns	
/wiki/New_Aberdeen	New Aberdeen	256.74:78.94	0	Federated Suns	
/wiki/New_Abilene	New Abilene	-71.58:-453.77	0	Magistracy of Canopus	
/wiki/New_Aragon	New Aragon	69.48:-88.81	0	Federated Suns	
/wiki/New_Athens	New Athens	59.67:-130.87	0	No record	
/wiki/New_Avalon	New Avalon	266.49:-110.83	0	Federated Suns	
/wiki/New_Bergen	New Bergen	19.38:402.95	2	Draconis Combine	
/wiki/New_Caledonia	New Caledonia	-59.20:405.53	2	Draconis Combine	
/wiki/New_Canton	New Canton	8.28:-72.92	0	Capellan Confederation	
/wiki/New_Capetown	New Capetown	-251.87:262.64	0	Lyran Commonwealth	
/wiki/New_Ceylon	New Ceylon	148.21:436.69	0	?	
/wiki/New_Crete	New Crete	39.82:-200.47	0	No record	
/wiki/New_Dallas	New Dallas	-54.93:-25.62	0	No record	
/wiki/New_Damascus	New Damascus	273.99:-206.06	0	Federated Suns	
/wiki/New_Delos	New Delos	-37.98:-141.69	0	Free Worlds League	
/wiki/New_Delphi	New Delphi	971.74:201.77	0	?	
/wiki/New_Earth	New Earth	-12.40:3.08	0	Lyran Commonwealth	
/wiki/New_Exford	New Exford	-137.18:244.94	0	Lyran Commonwealth	
/wiki/New_Florence	New Florence	90.56:-11.70	0	No record	
/wiki/New_Galicia	New Galicia	-364.50:-219.44	0	No record	
/wiki/New_Ganymede	New Ganymede	197.27:-380.06	0	Taurian Concordat	
/wiki/New_Gascony	New Gascony	662.13:-263.13	0	Tortuga Dominions	
/wiki/New_Hati	New Hati	651.81:-248.69	0	Tortuga Dominions	
/wiki/New_Hessen	New Hessen	83.97:-57.06	0	Capellan Confederation	
/wiki/New_Home	New Home	7.22:-12.80	0	Capellan Confederation	
/wiki/New_Hope	New Hope	-113.11:-33.11	0	Free Worlds League	
/wiki/New_India	New India	-457.98:47.87	0	Lyran Commonwealth	
/wiki/New_Ivaarsen	New Ivaarsen	226.78:34.85	0	Federated Suns	
/wiki/New_Kent	New Kent	119.57:1770.14	0	Clan Steel Viper	
/wiki/New_Kyoto	New Kyoto	-125.64:11.90	0	Lyran Commonwealth	
/wiki/New_Macao	New Macao	77.48:-123.22	0	Capellan Confederation	
/wiki/New_Mendham	New Mendham	178.98:59.83	0	Draconis Combine	
/wiki/New_Olympia	New Olympia	-150.06:-131.21	0	Free Worlds League	
/wiki/New_Oslo	New Oslo	15.25:386.15	2	Draconis Combine	
/wiki/New_Port_Royal	New Port Royal	657.97:-212.69	0	Tortuga Dominions	
/wiki/New_Praha	New Praha	-104.43:-176.98	0	No record	
/wiki/New_Rhodes_III	New Rhodes III	102.29:-15.92	0	Federated Suns	
/wiki/New_Roland	New Roland	-8.00:-404.12	0	Capellan Confederation	
/wiki/New_Sagan	New Sagan	79.80:-178.93	0	Capellan Confederation	
/wiki/New_Samarkand	New Samarkand	359.27:250.38	0	Draconis Combine	
/wiki/New_Sapporo	New Sapporo	332.95:417.22	0	No record	
/wiki/New_Sarum	New Sarum	228.75:424.29	0	?	
/wiki/New_Sierra	New Sierra	825.55:76.70	0	?	
/wiki/Newtown_Square	Newtown Square	-228.10:395.93	0	Lyran Commonwealth	
/wiki/New_St._Andrews	New St. Andrews	-513.02:-107.94	0	Periphery	
/wiki/New_Start	New Start	365.91:303.65	0	No record	
/wiki/New_Stevens	New Stevens	22.35:-6.09	0	No record	vanished from maps during the 2nd Succession War
/wiki/New_Sumatra	New Sumatra	?	0	No record	vanished from maps during the 3rd Succession War
/wiki/New_Syrtis	New Syrtis	230.91:-298.95	0	Federated Suns	
/wiki/New_Troy	New Troy	-51.06:-261.76	0	No record	
/wiki/New_Valencia	New Valencia	219.97:-50.01	0	Federated Suns	
/wiki/New_Vallis	New Vallis	191.66:-378.23	0	Taurian Concordat	
/wiki/New_Vandenberg	New Vandenberg	155.74: -408.52	4	Taurian Concordat	
/wiki/New_Venice	New Venice	-470.35:-298.55	0	Marian Hegemony	
/wiki/New_Wessex	New Wessex	-12.40:114.24	0	Draconis Combine	
/wiki/New_Westin	New Westin	38.22:-243.71	0	Capellan Confederation	
/wiki/New_%C3%85lborg	New Ålborg	-112.26:447.45	0	No record	
/wiki/Newcastle	Newcastle	-208.48:-182.02	0	Free Worlds League	
/wiki/Newton	Newton	317.18:-30.76	0	Federated Suns	
/wiki/Nexus_Ri	Nexus Ri	416.89:209.38	0	No record	
/wiki/Ngake	Ngake	-173.83:-199.99	0	Free Worlds League	
/wiki/Niangol	Niangol	-373.99: 244.67	0	Lyran Commonwealth	
/wiki/Nichol%27s_Rest	Nichol's Rest	-265.67:70.10	0	No record	
/wiki/Nightwish	Nightwish	-446.91:4.27	0	No record	
/wiki/Nihal	Nihal	43.90:-312.99	0	Capellan Confederation	
/wiki/Niihau	Niihau	-237.41:-80.49	0	Free Worlds League	
/wiki/Niles_(DC)	Niles (DC)	398.29:120.76	0	Federated Suns	
/wiki/Niles_(Clan)	Niles (Clan)	117.76:1692.63	0	Clan	
/wiki/Ningpo	Ningpo	54.28:-66.74	0	Capellan Confederation	
/wiki/Ningxia	Ningxia	314.65:315.55	0	Draconis Combine	
/wiki/Niomede	Niomede	-0.26:-352.01	0	Capellan Confederation	
/wiki/Niops_V	Niops V	-374.99:-261.64	0	Periphery	
/wiki/Niops_VI	Niops VI	-373.38:-262.93	?	Periphery	
/wiki/Niops_VII	Niops VII	-373.63:-265.04	0	Periphery	
/wiki/Niquinohomo	Niquinohomo	407.63:-226.72	0	Federated Suns	
/wiki/Nirasaki	Nirasaki	34.37:19.34	0	Draconis Combine	
/wiki/Nis	Nis	249.83:-187.96	0	No record	
/wiki/Nito	Nito	-556.58:228.58	0	No record	
/wiki/Nizina	Nizina	309.44:-229.93	0	Federated Suns	
/wiki/No_Return	No Return	56.31:-178.63	0	Capellan Confederation	
/wiki/Noatak	Noatak	330.62:-215.36	0	Federated Suns	
/wiki/Nobel	Nobel	-166.25:-429.69	0	No record	
/wiki/Nockatunga	Nockatunga	-288.82:-54.46	0	Free Worlds League	
/wiki/Nogales	Nogales	269.49:-219.94	0	No record	
/wiki/Noh-wan_Hohm	Noh-wan Hohm	155.01:-178.34	0	No record	
/wiki/Noisiel	Noisiel	-308.12:149.14	0	Lyran Commonwealth	
/wiki/Non_Diz	Non Diz	146.84:-371.69	0	No record	
/wiki/Nopah	Nopah	57.08:-33.88	0	Federated Suns	
/wiki/Norfolk	Norfolk	-221.66:-181.22	0	Free Worlds League	
/wiki/Norman%27s_World	Norman's World	330.24:-356.12	0	Taurian Concordat	
/wiki/Northfield	Northfield	279.21:-76.05	0	Federated Suns	
/wiki/Northsun	Northsun	502.57:215.46	0	No record	
/wiki/Northwind	Northwind	34.12:-2.89	0	Federated Suns	
/wiki/Notwina	Notwina	294.72:-195.29	0	Federated Suns	
/wiki/Nouasseur	Nouasseur	-351.01:264.20	0	Lyran Commonwealth	
/wiki/Nouveau_Toulouse	Nouveau Toulouse	284.33:60.71	0	No record	
/wiki/Nouveaux_Paris	Nouveaux Paris	128.20:838.45	0	?	
/wiki/Nova_Roma	Nova Roma	-83.18:-134.91	0	Free Worlds League	
/wiki/Novara	Novara	-366.04:116.48	0	Lyran Commonwealth	
/wiki/Novaya_Zemlya	Novaya Zemlya	180.54:-184.61	0	Federated Suns	
/wiki/Novgorod	Novgorod	-751.95:934.45	0	?	
/wiki/Novo_Franklin	Novo Franklin	667.39:61.69	0	Independent world	
/wiki/Novo_Tressida	Novo Tressida	-172.21:-496.73	0	Magistracy of Canopus	
/wiki/Nowhere	Nowhere	368.84:406.08	0	Draconis Combine	
/wiki/Nox	Nox	13.18:239.83	2	Draconis Combine	
/wiki/Nuelson_Minor	Nuelson Minor	-345.45:173.11	0	No record	
/wiki/Nukus	Nukus	-2.11:322.89	0	No record	
/wiki/Nullarbor	Nullarbor	-158.38:-252.09	0	Free Worlds League	
/wiki/Numenor	Numenor	283.60:-108.34	0	Federated Suns	
/wiki/Numki	Numki	49.07:202.50	0	Draconis Combine	
/wiki/Nuneaton	Nuneaton	-335.26:142.88	0	Lyran Commonwealth	
/wiki/Nunivak	Nunivak	321.84:-189.61	0	Federated Suns	
/wiki/Nusakan	Nusakan	-34.77:43.28	0	Lyran Commonwealth	
/wiki/Nyasa	Nyasa	-413.41:397.10	0	No record	
/wiki/Nykvarn	Nykvarn	123.21:391.50	0	Draconis Combine	
/wiki/Nyserta	Nyserta	-17.81:502.28	0	Elysian Fields	
/wiki/O%27Fallon	O'Fallon	313.30:-83.87	0	Federated Suns	
/wiki/Oberon	Oberon	-111.41:473.24	0	Oberon Confederation	
/wiki/Obrenovac	Obrenovac	-187.43:-335.55	0	Free Worlds League	
/wiki/Oceana	Oceana	-96.36:-108.84	0	Free Worlds League	
/wiki/Odabasi	Odabasi	71.03:215.26	0	Draconis Combine	
/wiki/Odawara	Odawara	253.63:267.61	0	?	
/wiki/Odell	Odell	250.30:-98.19	0	Federated Suns	
/wiki/Odessa	Odessa	-120.64:186.87	0	Lyran Commonwealth	
/wiki/Offerman	Offerman	572.89:-52.63	0	Federated Suns	
/wiki/Ogano	Ogano	82.91:212.65	0	Draconis Combine	
/wiki/Ogilvie	Ogilvie	195.62:-233.70	0	Federated Suns	
/wiki/Ohrensen	Ohrensen	-16.28:-122.62	0	Free Worlds League	
/wiki/Okains	Okains	240.99:-270.56	0	Federated Suns	
/wiki/Okaya	Okaya	?	0	No record	vanished from maps during the 3rd Succession War
/wiki/Okefenokee	Okefenokee	606.47:-67.99	0	Federated Suns	
/wiki/Olafsvik	Olafsvik	-176.41:-240.82	0	Free Worlds League	
/wiki/Olancha	Olancha	167.11:-6.54	0	Federated Suns	
/wiki/Old_Canton	Old Canton	?	0	?	uncharted
/wiki/Old_Kentucky	Old Kentucky	2.06:-142.68	0	Capellan Confederation	
/wiki/Oldsmith	Oldsmith	?	0	No record	vanished from maps during the 3rd Succession War
/wiki/Oli	Oli	136.33:-152.34	0	No record	
/wiki/Oligar	Oligar	89.69:-272.75	0	No record	
/wiki/Olindo	Olindo	462.86:-236.42	0	Federated Suns	
/wiki/Oliver	Oliver	-31.78:-7.07	0	Free Worlds League	
/wiki/Oltepesi	Oltepesi	252.34:-278.65	0	Federated Suns	
/wiki/Omagh	Omagh	152.65:212.91	0	Draconis Combine	
/wiki/Onverwacht	Onverwacht	675.83:158.79	0	No record	
/wiki/Orbisonia	Orbisonia	150.06:-156.26	0	Federated Suns	
/wiki/Ordino	Ordino	41.95:-365.32	0	No record	
/wiki/Orestes	Orestes	-26.12:167.59	2	Draconis Combine	
/wiki/Organo	Organo	355.50:-349.47	0	Taurian Concordat	
/wiki/Oriente	Oriente	-76.20:-212.91	0	Free Worlds League	
/wiki/Orkney_(LC)	Orkney (LC)	-48.56:236.61	0	Lyran Commonwealth	
/wiki/Orkney_(TC)	Orkney (TC)	378.86:-399.22	0	No record	
/wiki/Ormal	Ormal	419.69:-68.70	0	No record	
/wiki/Ormstown	Ormstown	-438.88:193.56	0	Lyran Commonwealth	
/wiki/Oscar	Oscar	548.19:-454.88	0	No record	
/wiki/Oshika	Oshika	238.95:177.97	0	Draconis Combine	
/wiki/Osmus_Saar	Osmus Saar	149.28:175.17	0	Draconis Combine	
/wiki/Osset	Osset	458.25:229.67	0	No record	
/wiki/Osumi	Osumi	74.07:139.82	0	?	
/wiki/Otho	Otho	78.36:177.55	0	Draconis Combine	
/wiki/Otisberg	Otisberg	-486.46:125.06	0	Independent world	
/wiki/Ottumwa	Ottumwa	398.29:33.54	0	Federated Suns	
/wiki/Silence	Silence	217.31:416.60	0	?	
/wiki/Ourem	Ourem	655.52:295.66	0	No record	
/wiki/Outer_Volta	Outer Volta	152.23:320.18	0	Draconis Combine	
/wiki/Outpost_(planet)	Outpost (planet)	15.25:426.47	2	Draconis Combine	
/wiki/Outreach	Outreach	-3.10:-34.68	0	Capellan Confederation	
/wiki/Ovan	Ovan	30.47:-207.28	0	Capellan Confederation	
/wiki/Overton	Overton	46.22:-209.37	0	Capellan Confederation	
/wiki/Oyevaina	Oyevaina	37.66:265.97	0	No record	
/wiki/Ozawa	Ozawa	84.72:2.82	0	Federated Suns	
/wiki/P3	P3	-111.42:879.74	0	?	
/wiki/P9	P9	-114.46:1030.19	0	?	Deep Periphery
/wiki/Paches	Paches	154.37:-143.79	0	No record	
/wiki/Paf	Paf	188.47:-439.21	0	No record	
/wiki/Pain	Pain	-408.54:349.54	0	No record	
/wiki/Pajarito	Pajarito	479.40:77.80	0	Federated Suns	
/wiki/Palladaine	Palladaine	-3.11:-290.02	0	Capellan Confederation	
/wiki/Palladix	Palladix	-241.20:-412.14	0	Magistracy of Canopus	
/wiki/Palm	Palm	-101.68:-473.26	0	Magistracy of Canopus	
/wiki/Palmyra	Palmyra	450.47:-26.08	0	Federated Suns	
/wiki/Palos	Palos	50.69:-124.72	0	Capellan Confederation	
/wiki/Pandora	Pandora	-84.49:236.48	0	Lyran Commonwealth	
/wiki/Pangkalan	Pangkalan	-249.11:367.59	0	Lyran Commonwealth	
/wiki/Panjang	Panjang	-297.52:-183.02	0	Free Worlds League	
/wiki/Panpour	Panpour	342.49:-292.43	0	Federated Suns	
/wiki/Panzyr	Panzyr	?	0	No record	vanished from maps during the 1st Succession War
/wiki/Paracale	Paracale	99.69:217.09	0	Draconis Combine	
/wiki/Paradise	Paradise	-239.23:-127.30	0	Free Worlds League	
/wiki/Parakoila	Parakoila	-132.23:325.12	0	Lyran Commonwealth	
/wiki/Paran	Paran	-205.26:548.70	0	?	
/wiki/Pardeau	Pardeau	-149.51:-5.21	0	No record	
/wiki/Parian	Parian	187.22:-385.34	0	No record	
/wiki/Paris	Paris	191.64:47.87	0	Draconis Combine	
/wiki/Park_Place	Park Place	-29.46:-111.74	0	Free Worlds League	
/wiki/Parma	Parma	359.54:-52.63	0	Federated Suns	
/wiki/Parvan	Parvan	-465.12:142.82	0	No record	
/wiki/Pascagoula	Pascagoula	429.29:57.75	0	Federated Suns	
/wiki/Pasemah	Pasemah	-512.70:182.15	0	?	
/wiki/Pasig	Pasig	-165.11:335.01	0	Lyran Commonwealth	
/wiki/Patan	Patan	92.69:-263.84	0	No record	
/wiki/Pattison	Pattison	587.23:54.89	0	Federated Suns	
/wiki/Pattonsbrug	Pattonsbrug	376.85:-6.03	0	Federated Suns	
/wiki/Paulding	Paulding	304.78:-101.86	0	Federated Suns	
/wiki/Paulinus	Paulinus	-480.89:-256.47	0	Lothian League	
/wiki/Paulus_Prime	Paulus Prime	-73.02:480.15	0	Oberon Confederation	
/wiki/Placida	Placida	-117.59:494.21	0	Oberon Confederation	
/wiki/Pavia	Pavia	-65.66:-112.81	0	No record	
/wiki/Paxon	Paxon	-71.79:-1.865.23	0	?	
/wiki/Payia	Payia	35.18:-409.38	0	No record	
/wiki/Payvand	Payvand	-202.39:-317.21	0	Free Worlds League	
/wiki/Peabody	Peabody	330.36:-23.73	0	Federated Suns	
/wiki/Peacock	Peacock	136.37:185.31	0	Draconis Combine	
/wiki/Pec	Pec	-156.48:-226.37	0	No record	
/wiki/Pegasi	Pegasi	677.57:-134.34	0	?	
/wiki/Pell	Pell	16.06:-337.27	0	No record	
/wiki/Pella_II	Pella II	-30.49:-228.63	0	Capellan Confederation	
/wiki/Pencader	Pencader	-350.22:-53.14	0	Lyran Commonwealth	
/wiki/Penobscot	Penobscot	-332.69:-46.12	0	Lyran Commonwealth	
/wiki/Pentvar	Pentvar	131.50:-303.28	0	No record	
/wiki/Perdido	Perdido	446.33:-114.04	0	Federated Suns	
/wiki/Perdition	Perdition	306.73:-359.23	0	Taurian Concordat	
/wiki/Perkasie	Perkasie	130.68:-144.79	0	Federated Suns	
/wiki/Pernik	Pernik	-83.55:-338.34	0	No record	
/wiki/Persistence	Persistence	-106.18:409.22	0	Lyran Commonwealth	
/wiki/Pesht	Pesht	206.06:312.14	0	Draconis Combine	
/wiki/Petrolia	Petrolia	307.88:-70.85	0	Federated Suns	
/wiki/Phact	Phact	10.84:-140.89	0	Capellan Confederation	
/wiki/Phalan	Phalan	-19.89:135.34	0	Lyran Commonwealth	
/wiki/Phecda	Phecda	-74.39:-1.60	0	Lyran Commonwealth	
/wiki/Pherkad	Pherkad	-142.04:172.04	0	Lyran Commonwealth	
/wiki/Philadelphia	Philadelphia	191.38:210.32	0	Draconis Combine	
/wiki/Piedmont	Piedmont	79.33:78.32	0	Draconis Combine	
/wiki/Pierce	Pierce	342.76:-312.69	0	Federated Suns	
/wiki/Pietermaritzburg	Pietermaritzburg	?	0	No record	appears to have died as a settlement during the First Succession War
/wiki/Pike_IV	Pike IV	20.15:39.24	0	Draconis Combine	
/wiki/Pilkhua	Pilkhua	33.57:207.71	0	Draconis Combine	
/wiki/Pillory	Pillory	-432.79:276.44	5	No record	
/wiki/Pilon	Pilon	773.17:201.50	0	No record	
/wiki/Pilpala	Pilpala	-23.51:-378.07	0	Free Worlds League	
/wiki/Pinard	Pinard	173.83:-392.15	0	Taurian Concordat	
/wiki/Pingree	Pingree	-201.45:-65.38	0	Free Worlds League	
/wiki/Pinnacle	Pinnacle	71.84:430.89	0	Draconis Combine	
/wiki/Pioche	Pioche	?	0	?	deep periphery
/wiki/Pirates%27_Haven	Pirates' Haven	424.96:-349.83	0	Independent world	
/wiki/Piriapolis	Piriapolis	-98.68:-360.90	0	Free Worlds League	
/wiki/Pitkin	Pitkin	492.30:77.54	0	Federated Suns	
/wiki/Pivot_Prime	Pivot Prime	?	0	Clan Smoke Jaguar	uncharted
/wiki/Planting	Planting	-53.79:364.69	2	Lyran Commonwealth	
/wiki/Plataea	Plataea	112.97:-123.37	0	No record	
/wiki/Pleiades_Cluster	Pleiades Cluster	215.93:-322.42	0	Federated Suns	
/wiki/Pleione	Pleione	51.39:-80.23	0	Capellan Confederation	
/wiki/Pliska	Pliska	-48.26:-66.04	0	No record	
/wiki/Plymouth	Plymouth	343.79:-69.29	0	Federated Suns	
/wiki/Pobeda	Pobeda	-244.64:190.53	0	Lyran Commonwealth	
/wiki/Pocologan	Pocologan	-421.82:167.36	0	Lyran Commonwealth	
/wiki/Point_Barrow	Point Barrow	362.65:-130.71	0	Federated Suns	
/wiki/Pojos	Pojos	84.97:-379.86	0	Capellan Confederation	
/wiki/Pokhara	Pokhara	62.33:16.97	0	No record	
/wiki/Polcenigo	Polcenigo	109.07:374.80	2	Draconis Combine	
/wiki/Pollux	Pollux	-31.52:-15.67	0	Free Worlds League	
/wiki/Pomme_De_Terre	Pomme De Terre	56.33:362.88	2	Draconis Combine	
/wiki/Pompey	Pompey	-430.14:-322.91	0	Marian Hegemony	
/wiki/Pondicherry	Pondicherry	401.38:240.77	0	Draconis Combine	
/wiki/Porrima	Porrima	-113.90:140.28	0	Lyran Commonwealth	
/wiki/Port_Arthur	Port Arthur	131.47:257.17	0	Draconis Combine	
/wiki/Port_Moseby	Port Moseby	3.35:160.22	2	Lyran Commonwealth	
/wiki/Porthos	Porthos	90.20:475.83	0	Periphery	
/wiki/Portland	Portland	91.20:-512.23	0	No record	
/wiki/Potwin	Potwin	307.37:-20.09	0	Federated Suns	
/wiki/Poulsbo	Poulsbo	-375.08:-64.08	0	Lyran Commonwealth	
/wiki/Poznan	Poznan	62.54:-81.21	0	Capellan Confederation	
/wiki/Prato	Prato	-335.07:-227.04	0	Free Worlds League	
/wiki/Praxton	Praxton	547.00:132.69	0	Outworlds Alliance	
/wiki/Predlitz	Predlitz	43.68:354.61	2	Draconis Combine	
/wiki/Premana	Premana	-366.26:61.92	0	Lyran Commonwealth	
/wiki/Pressby	Pressby	-215.30:-14.91	0	No record	
/wiki/Pressville	Pressville	-550.52:338.14	0	No record	
/wiki/Preston_(CC)	Preston (CC)	13.16:-215.56	0	Capellan Confederation	
/wiki/Preston_(FWL)	Preston (FWL)	-223.75:-71.64	0	Free Worlds League	
/wiki/Primus_(system)	Primus (system)	39.51:-322.37	0	Capellan Confederation	
/wiki/Principia	Principia	0:-360.40	0	Capellan Confederation	
/wiki/Princton	Princton	413.01:26.51	?	Federated Suns	
/wiki/Prinis_Prime	Prinis Prime	472.85:235.00	0	Outworlds Alliance	
/wiki/Priori	Priori	2.67:1793.57	0	Clans	
/wiki/Prix	Prix	38.22:-330.66	0	Capellan Confederation	
/wiki/Procyon	Procyon	-5.04:-11.06	0	Free Worlds League	
/wiki/Promised_Land	Promised Land	-304.07:-72.93	0	Free Worlds League	
/wiki/Propus	Propus	-12.40:-185.11	0	Capellan Confederation	
/wiki/Proserpina	Proserpina	158.11:34.53	0	Draconis Combine	
/wiki/Protection	Protection	451.50:5.43	0	Federated Suns	
/wiki/Prydain	Prydain	-269.54:248.84	0	No record	
/wiki/Pula	Pula	269.22:-230.85	0	No record	
/wiki/Purvo	Purvo	59.66:-260.68	0	Capellan Confederation	
/wiki/Pusht-i-rud	Pusht-i-rud	372.46:351.15	0	Draconis Combine	
/wiki/Puttalam	Puttalam	732.21:185.78	0	No record	
/wiki/P%C3%A9rigueux	Périgueux	?	0	No record	vanished from maps during the 3rd Succession War
/wiki/Qalzi	Qalzi	161.64:-439.92	0	No record	
/wiki/Qanatir	Qanatir	-376.85:258.74	0	Lyran Commonwealth	
/wiki/Qandahar	Qandahar	317.74:360.64	0	Draconis Combine	
/wiki/Qarahta	Qarahta	-335.76: 228.53	0	Lyran Commonwealth	
/wiki/Quantraine	Quantraine	455.27:206.68	0	Outworlds Alliance	
/wiki/Quarell	Quarell	-30.50:232.60	2	Draconis Combine	
/wiki/Quatre_Belle	Quatre Belle	481.00:157.53	0	Outworlds Alliance	
/wiki/Quelimane	Quelimane	-471.11:380.58	0	No record	
/wiki/Quemoy	Quemoy	44.42:-152.56	0	Capellan Confederation	
/wiki/Quentin	Quentin	46.00:12.36	0	Federated Suns	
/wiki/Quiberas	Quiberas	467.43:175.25	0	Outworlds Alliance	
/wiki/Quilino	Quilino	-323.37:155.64	0	Lyran Commonwealth	
/wiki/Quimberton	Quimberton	83.17:-361.96	0	Capellan Confederation	
/wiki/Quimper_(CrM)	Quimper (CrM)	?	0	?	uncharted
/wiki/Quincy	Quincy	347.16:-34.14	0	Federated Suns	
/wiki/Quines	Quines	721.40:239.89	0	No record	
/wiki/Quittacas	Quittacas	157.82:-221.36	0	Federated Suns	
/wiki/Qurayyat	Qurayyat	-403.20:226.71	0	Lyran Commonwealth	
/wiki/Raballa	Raballa	21.91:-159.09	0	Capellan Confederation	
/wiki/Radlje	Radlje	57.63:376.84	2	Draconis Combine	
/wiki/Radostov	Radostov	-307.82:44.22	0	Lyran Commonwealth	
/wiki/Radstadt	Radstadt	41.37:316.63	2	Draconis Combine	
/wiki/Raetia	Raetia	573.16:247.45	0	No record	
/wiki/Ragusa	Ragusa	-99.35:-195.15	0	No record	
/wiki/Rahne	Rahne	-141.84:9.34	0	Lyran Commonwealth	
/wiki/Rajkot	Rajkot	-374.28:-21.39	0	Lyran Commonwealth	
/wiki/Raldamax	Raldamax	596.40:141.35	0	Outworlds Alliance	
/wiki/Raman	Raman	161.43:9.34	0	Federated Suns	
/wiki/Ramen_II	Ramen II	-27.99:-154.05	0	No record	
/wiki/Ramgarh	Ramgarh	391.58:226.45	0	Draconis Combine	
/wiki/Ramona	Ramona	328.81:-38.58	0	Federated Suns	
/wiki/Ramora	Ramora	490.98:99.79	0	Outworlds Alliance	
/wiki/Ramsau	Ramsau	-0.27:222.52	2	Draconis Combine	
/wiki/Ramsey	Ramsey	-398.69:1018.64	0	?	
/wiki/Randar	Randar	61.73:-177.02	0	Capellan Confederation	
/wiki/Randis_IV	Randis IV	621.06:-345.35	0	Fiefdom of Randis	
/wiki/Raphael	Raphael	45.19:-317.13	0	Capellan Confederation	
/wiki/Rapla	Rapla	-411.22:84.04	0	Lyran Commonwealth	
/wiki/Rasalas	Rasalas	-150.64:-94.54	0	Free Worlds League	
/wiki/Rasalgethi	Rasalgethi	-41.86:213.69	0	Lyran Commonwealth	
/wiki/Rasalhague	Rasalhague	39.28:389.77	2	Draconis Combine	
/wiki/Rastaban	Rastaban	-33.62:262.84	2	Lyran Commonwealth	
/wiki/Recife	Recife	-286.44:276.19	0	Lyran Commonwealth	
/wiki/Redfield	Redfield	139.99:-214.27	0	Federated Suns	
/wiki/Redondo	Redondo	454.34:-215.16	0	Federated Suns	
/wiki/Reese_Station	Reese Station	-292.38:172.04	0	Lyran Commonwealth	
/wiki/Regis_Roost	Regis Roost	153.51:-442.14	0	No record	
/wiki/Regulus	Regulus	-151.98:-181.36	0	Free Worlds League	
/wiki/Reinbak	Reinbak	-111.98:-526.02	0	No record	
/wiki/Reinhardstein	Reinhardstein	191.99:-112.06	0	No record	
/wiki/Reisling%27s_Planet	Reisling's Planet	175.63:81.18	0	Draconis Combine	
/wiki/Reisterstown	Reisterstown	315.38:-150.27	0	Federated Suns	
/wiki/Relevow	Relevow	70.25:-189.61	0	Capellan Confederation	
/wiki/Remagen	Remagen	275.60:-157.26	0	Federated Suns	
/wiki/Remshield	Remshield	97.44:-139.89	0	Capellan Confederation	
/wiki/Remulac	Remulac	-73.10:-39.61	0	Free Worlds League	
/wiki/Renfield	Renfield	222.66:-387.92	0	Taurian Concordat	
/wiki/Rennes	Rennes	506.89:-202.02	0	No record	
/wiki/Renorsal	Renorsal	614.09:265.03	0	No record	
/wiki/Renown	Renown	41.58:-400.73	0	Capellan Confederation	
